,Name,Description,Price,Rating,Rating_Count,URL
127,Men,Men Shirt,"₹1,111",,,https://www.amazon.in/Park-Avenue-Structure-Shirt-PMSX17126-B2_Light/dp/B0C7HN94V7/ref=sr_1_136?keywords=men+formal+shirt&qid=1692428243&sr=8-136
128,Men,Men Shirt,"₹1,219",,,https://www.amazon.in/Arrow-Black-Formal-Shirt-ARADOSH1398_46/dp/B0C24DYQ91/ref=sr_1_137?keywords=men+formal+shirt&qid=1692428243&sr=8-137
129,Men,Men Shirt,"₹1,309",,,https://www.amazon.in/Van-Heusen-Regular-Shirt-VHSFCCUBG24835_Pink/dp/B0C8THJBXX/ref=sr_1_138?keywords=men+formal+shirt&qid=1692428243&sr=8-138
130,Men's,Men's Regular Fit Shirt,₹433.,3.6,,https://www.amazon.in/Amazon-Brand-Checkered-Regular-SS18-SMFS-116_Grey_40/dp/B078K1B9CZ/ref=sr_1_139?keywords=men+formal+shirt&qid=1692428243&sr=8-139
131,Men's,Men's Solid Full Sleeve Slim Fit 100% Cotton Formal Shirt,₹799,3.8,,https://www.amazon.in/Faubourg-1539-40-Purple-Sleeve-Cotton/dp/B09BFZKHQG/ref=sr_1_140?keywords=men+formal+shirt&qid=1692428243&sr=8-140
132,Men's,Men's Slim Fit Formal Shirt (AW17MFS39_Beige 44),₹552.,3.7,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS39_44_Beige/dp/B073ZJTSSQ/ref=sr_1_141?keywords=men+formal+shirt&qid=1692428243&sr=8-141
133,Men's,Men's Stripe Slim Fit Shirt (RMSX12165-R3_Medium Red,"₹1,379",,,https://www.amazon.in/Raymond-Mens-Stripe-Shirt-RMSX12165-R3_Medium/dp/B0C7J8QS19/ref=sr_1_142?keywords=men+formal+shirt&qid=1692428243&sr=8-142
134,Men's,Men's Solid Slim Formal Shirt (AW17MFS35_Red1 42),₹599,3.8,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS35_42_Red/dp/B073ZJNPH4/ref=sr_1_143?keywords=men+formal+shirt&qid=1692428243&sr=8-143
135,Men,Men Shirt,"₹1,479",5.0,,https://www.amazon.in/Van-Heusen-Regular-Shirt-VHSFMCUPO73132_Light/dp/B0C4HR2YZ3/ref=sr_1_144?keywords=men+formal+shirt&qid=1692428243&sr=8-144
136,Stylish,Stylish Look Formal Shirt for Men,₹499,,,https://www.amazon.in/Alexplum-Stylish-Look-Formal-Shirt/dp/B0CDGG7DY3/ref=sr_1_145?keywords=men+formal+shirt&qid=1692428243&sr=8-145
137,Men's,Men's Textured Slim Fit Formal Office wear Shirt with Spread Collar and Long Sleeves Lavender,₹499,,,https://www.amazon.in/MARKRICH-Textured-Formal-Sleeves-Lavender/dp/B0C4DP8NX5/ref=sr_1_146?keywords=men+formal+shirt&qid=1692428243&sr=8-146
138,Men's,Men's Solid Slim Fit Formal Shirt (FAF-01_Mid Grey 44),₹599,4.3,,https://www.amazon.in/Amazon-Brand-Symbol-Solid-FAF-01_Mid/dp/B09DCL6JVV/ref=sr_1_147?keywords=men+formal+shirt&qid=1692428243&sr=8-147
139,Men's,Men's Regular Fit Formal Shirt,₹900,,,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQMOPZ59264_Green/dp/B0C8MHWTY5/ref=sr_1_148?keywords=men+formal+shirt&qid=1692428243&sr=8-148
140,Men's,Men's Regular Fit Formal Shirt,₹509,3.7,,https://www.amazon.in/Amazon-Brand-Symbol-Regular-AW-SY-MFS-1112_Pink_39/dp/B07CZ2CZ7G/ref=sr_1_149?keywords=men+formal+shirt&qid=1692428243&sr=8-149
